Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,ok,drive,0204_001.8,28790_28796,NB,  28790.00,      4.00,S455,S455,      1.00,     55.00,         0,         0,         0,         0,         0,         0,         0,      0.24,      0.24,         0,         0,         0,         0,         0
All,ok,drive,UTA_1008,10046_28812,EB,  10046.00,      4.00,S455,S455,      1.00,     55.00,      0.11,      0.01,         0,         0,         0,         0,      0.10,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0204_002.1,28830_28851,NB,  28830.00,      4.00,S455,S455,      1.00,     55.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,0204_002.5,28870_28880,NB,  28870.00,      4.00,S455,S455,      1.00,     55.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0204_002.7,28888_28909,NB,  28888.00,      4.00,S455,S455,      1.00,     55.00,         0,         0,         0,         0,         0,         0,         0,      0.09,      0.03,         0,         0,         0,         0,      0.06
All,ok,drive,0204_002.7,28909_28936,NB,  28909.00,      4.00,S455,S455,      1.00,     55.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.01,         0,         0,         0,         0,      0.04
All,ok,drive,0204_002.7,28909_28936,NB,  28936.00,      4.00,S455,S455,      1.00,     55.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,UTA_1008,10046_28812,EB,  10046.00,      4.00,S470,S470,      1.00,     30.00,      5.75,      1.54,         0,         0,         0,         0,      4.21,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,3412_000.1,28875_28887,EB,  28875.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.85,         0,         0,         0,         0,         0,      0.85
All,ok,drive,0089_413.9,28905_28886,SB,  28905.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_413.9,28886_28865,SB,  28886.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_413.6,28848_28823,SB,  28848.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_413.3,28823_28804,SB,  28823.00,      4.00,S470,S470,      1.00,     30.00,      0.02,      0.02,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_413.1,28767_28740,SB,  28767.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0089_412.9,28740_28720,SB,  28740.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0089_412.4,28703_28684,SB,  28703.00,      4.00,S470,S470,      1.00,     30.00,      0.04,      0.04,         0,         0,         0,         0,         0,      0.40,      0.02,         0,         0,         0,         0,      0.38
All,ok,drive,0026_003.5,28659_28647,SB,  28659.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.68,      0.02,         0,         0,         0,         0,      0.66
All,ok,drive,3356_000.1,28632_28616,WB,  28632.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.44,      0.04,         0,         0,         0,         0,      0.40
All,ok,drive,3356_000.0,28616_28601,WB,  28616.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.38,      0.11,         0,         0,         0,         0,      0.27
All,ok,drive,0204_000.1,28590_28578,SB,  28590.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.87,      0.02,         0,         0,         0,         0,      0.85
All,ok,drive,0204_000.0,28555_28536,SB,  28555.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.27,      0.27,         0,         0,         0,         0,         0
All,ok,drive,0026_002.7,28536_28504,SB,  28536.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,      0.01
All,ok,drive,0026_001.8,28459_28408,WB,  28459.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.95,      0.36,         0,         0,         0,         0,      0.59
All,ok,drive,0026_001.8,28371_28333,WB,  28371.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.02,         0,         0,         0,         0,      0.03
All,ok,drive,0026_001.3,28333_28286,WB,  28333.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.04,         0,         0,         0,         0,      0.04
All,ok,drive,0026_001.0,28286_28248,WB,  28286.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.29,      0.17,         0,         0,         0,         0,      0.12
All,ok,drive,0026_000.4,28182_28154,WB,  28182.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,ok,drive,0026_000.0,28097_28079,WB,  28097.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0126_008.7,28079_28029,SB,  28079.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,ok,drive,0126_008.2,28014_27982,SB,  28014.00,      4.00,S470,S470,      1.00,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0126_007.2,27925_27879,SB,  27925.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0126_006.7,27879_27847,SB,  27879.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0126_006.2,27835_27810,SB,  27835.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0126_005.7,27702_27687,SB,  27702.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0126_005.4,27687_27647,SB,  27687.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0126_004.6,27610_27605,SB,  27610.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0126_003.3,27567_27559,SB,  27567.00,      4.00,S470,S470,      1.00,     30.00,      0.03,      0.03,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0126_002.3,27541_27524,EB,  27541.00,      4.00,S470,S470,      1.00,     30.00,      0.07,      0.07,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0126_002.3,27524_27544,EB,  27524.00,      4.00,S470,S470,      1.00,     30.00,      1.00,      1.00,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0126_001.9,27547_27553,EB,  27547.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0126_000.8,27542_27528,SB,  27542.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0109_000.0,27494_27552,EB,  27494.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,1484_000.4,27591_27554,SB,  27591.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,1452_000.9,27529_27465,SB,  27529.00,      4.00,S470,S470,      1.00,     30.00,      0.10,      0.10,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0
All,ok,drive,1452_000.0,27450_27459,EB,  27450.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.18,         0,         0,         0,         0,         0
All,ok,drive,1452_000.0,27459_27474,EB,  27459.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,0273_001.1,27426_27414,SB,  27426.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,0273_001.1,27414_27408,SB,  27414.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0273_000.0,27407_27389,SB,  27407.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,,27387_27396,EB,  27387.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,1439_000.0,27379_27367,SB,  27379.00,      4.00,S470,S470,      1.00,     30.00,      0.42,      0.42,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0106_008.3,27358_27349,SB,  27358.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0106_008.0,27306_27303,EB,  27306.00,      4.00,S470,S470,      1.00,     30.00,      1.91,      1.91,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,ok,drive,0106_007.3,27287_27239,SB,  27287.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0106_006.1,27239_27257,SB,  27239.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,ok,drive,0106_006.1,27248_27236,SB,  27248.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0106_003.6,27038_26974,SB,  27038.00,      4.00,S470,S470,      1.00,     30.00,      2.07,      2.07,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0106_003.6,26974_26889,SB,  26974.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0106_003.6,26817_26772,SB,  26817.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0106_003.6,26772_26743,SB,  26772.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,drive,0106_003.0,26743_26738,SB,  26743.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,ok,drive,0106_003.0,26738_26720,SB,  26738.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,drive,0106_002.5,26711_26679,SB,  26711.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.68,      0.68,         0,         0,         0,         0,         0
All,ok,drive,0106_002.0,26679_26662,SB,  26679.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,0106_001.1,26617_26600,SB,  26617.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.36,      0.36,         0,         0,         0,         0,         0
All,ok,drive,1404_002.1,26570_26558,SB,  26570.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.36,      0.36,         0,         0,         0,         0,         0
All,ok,drive,1404_001.4,26558_26545,SB,  26558.00,      4.00,S470,S470,      1.00,     30.00,     15.09,     15.09,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,1404_001.4,26545_26499,SB,  26545.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.16,      0.16,         0,         0,         0,         0,         0
All,ok,drive,1404_001.1,26499_26474,SB,  26499.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,ok,drive,1404_000.4,26474_26445,SB,  26474.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0
All,ok,drive,1404_000.4,26445_26430,SB,  26445.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.18,         0,         0,         0,         0,         0
All,ok,drive,1388_000.0,26408_26402,WB,  26408.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.13,      0.13,         0,         0,         0,         0,         0
All,ok,drive,0089_385.7,26343_26315,SB,  26343.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0
All,ok,drive,0089_385.2,26315_26288,SB,  26315.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.14,      0.14,         0,         0,         0,         0,         0
All,ok,drive,0089_384.9,26262_26247,SB,  26262.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0
All,ok,drive,0089_383.5,26247_26234,SB,  26247.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0089_381.6,25983_25973,SB,  25983.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,0089_381.6,25968_25958,SB,  25968.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,0089_380.7,25888_25848,SB,  25888.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,0089_380.7,25848_25772,SB,  25848.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0089_380.3,25681_25639,SB,  25681.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0089_380.0,25639_25594,SB,  25639.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,2330_003.1,25545_25570,EB,  25545.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.44,      0.44,         0,         0,         0,         0,         0
All,ok,drive,2330_003.3,25592_25616,EB,  25592.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.21,      0.21,         0,         0,         0,         0,         0
All,ok,drive,2330_003.3,25616_25636,EB,  25616.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0
All,ok,drive,2330_003.6,25678_25698,EB,  25678.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      2.70,      2.70,         0,         0,         0,         0,         0
All,ok,drive,2330_003.6,25698_25720,EB,  25698.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0186_001.9,25720_25704,SB,  25720.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.16,      0.16,         0,         0,         0,         0,         0
All,ok,drive,0186_002.1,25677_25658,SB,  25677.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0186_002.1,25658_25635,SB,  25658.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      3.68,      3.68,         0,         0,         0,         0,         0
All,ok,drive,0186_002.2,25635_25618,SB,  25635.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.77,      1.77,         0,         0,         0,         0,         0
All,ok,drive,0186_002.4,25586_25568,SB,  25586.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.56,      1.56,         0,         0,         0,         0,         0
All,ok,drive,0186_002.4,25568_25540,SB,  25568.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      2.53,      2.53,         0,         0,         0,         0,         0
All,ok,drive,0186_002.5,25540_25510,SB,  25540.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0186_002.5,25510_25490,SB,  25510.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      2.40,      2.40,         0,         0,         0,         0,         0
All,ok,drive,0186_002.5,25490_25510,NB,  25490.00,      4.00,S470,S470,      1.00,     30.00,      0.06,         0,         0,         0,         0,      0.06,         0,      0.70,      0.70,         0,         0,         0,         0,         0
All,ok,drive,0186_002.2,25586_25618,NB,  25586.00,      4.00,S470,S470,      1.00,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0186_002.1,25635_25658,NB,  25635.00,      4.00,S470,S470,      1.00,     30.00,      0.02,         0,         0,         0,         0,      0.02,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2330_003.6,25720_25698,WB,  25720.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,      0.04,         0
All,ok,drive,2330_003.6,25698_25678,WB,  25698.00,      4.00,S470,S470,      1.00,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_380.0,25545_25594,NB,  25545.00,      4.00,S470,S470,      1.00,     30.00,      0.31,      0.06,         0,         0,         0,      0.25,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0089_380.7,25848_25888,NB,  25848.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.01,         0,         0,         0,      0.09,         0
All,ok,drive,0089_381.6,25968_25972,NB,  25968.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.01,         0,         0,         0,      0.11,         0
All,ok,drive,0089_381.6,25983_26053,NB,  25983.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.02,         0,         0,         0,      0.04,         0
All,ok,drive,0089_385.7,26343_26350,NB,  26343.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.01,         0,         0,         0,      0.01,         0
All,ok,drive,1388_000.0,26395_26402,EB,  26395.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,         0,         0,      0.01,         0
All,ok,drive,1404_000.4,26408_26420,NB,  26408.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,1404_000.4,26430_26445,NB,  26430.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,         0,         0,      0.01,         0
All,ok,drive,1404_000.4,26445_26474,NB,  26445.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,1404_001.1,26474_26499,NB,  26474.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,         0,         0,      0.01,         0
All,ok,drive,1404_002.1,26558_26570,NB,  26558.00,      4.00,S470,S470,      1.00,     30.00,      1.16,      1.16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0106_001.1,26617_26635,NB,  26617.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0106_002.0,26646_26662,NB,  26646.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0106_002.5,26679_26711,NB,  26679.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.21,      0.21,         0,         0,         0,         0,         0
All,ok,drive,0106_003.0,26738_26743,NB,  26738.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.25,      0.25,         0,         0,         0,         0,         0
All,ok,drive,0106_003.6,26772_26817,NB,  26772.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,ok,drive,0106_003.6,26817_26889,NB,  26817.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0106_003.6,26974_27038,NB,  26974.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0106_006.1,27038_27126,NB,  27038.00,      4.00,S470,S470,      1.00,     30.00,      0.21,      0.21,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0106_006.1,27248_27257,NB,  27248.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0106_007.3,27239_27287,NB,  27239.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.19,      0.19,         0,         0,         0,         0,         0
All,ok,drive,0106_007.3,27287_27335,NB,  27287.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0106_008.3,27306_27324,NB,  27306.00,      4.00,S470,S470,      1.00,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,1439_000.0,27358_27367,NB,  27358.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,1439_000.0,27379_27404,NB,  27379.00,      4.00,S470,S470,      1.00,     30.00,      1.38,      1.38,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0273_000.0,27387_27389,NB,  27387.00,      4.00,S470,S470,      1.00,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0273_000.0,27407_27408,NB,  27407.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0273_001.1,27414_27426,NB,  27414.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0273_002.1,27426_27469,NB,  27426.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.14,      0.14,         0,         0,         0,         0,         0
All,ok,drive,1452_000.0,27469_27476,WB,  27469.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,1452_000.0,27459_27450,WB,  27459.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.24,      0.24,         0,         0,         0,         0,         0
All,ok,drive,1452_000.0,27450_27445,WB,  27450.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.27,      0.27,         0,         0,         0,         0,         0
All,ok,drive,1484_000.4,27529_27554,NB,  27529.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.19,      0.19,         0,         0,         0,         0,         0
All,ok,drive,0109_000.0,27591_27552,WB,  27591.00,      4.00,S470,S470,      1.00,     30.00,      0.02,      0.02,         0,         0,         0,         0,         0,      0.09,      0.09,         0,         0,         0,         0,         0
All,ok,drive,0126_000.6,27494_27507,NB,  27494.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,0126_000.8,27507_27528,NB,  27507.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0126_001.7,27542_27549,NB,  27542.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.07,      0.07,         0,         0,         0,         0,         0
All,ok,drive,0126_001.9,27547_27544,WB,  27547.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,ok,drive,0126_002.3,27524_27541,WB,  27524.00,      4.00,S470,S470,      1.00,     30.00,      0.80,      0.80,         0,         0,         0,         0,         0,      0.20,      0.20,         0,         0,         0,         0,         0
All,ok,drive,0126_003.3,27541_27559,NB,  27541.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0126_003.8,27567_27575,NB,  27567.00,      4.00,S470,S470,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
